,event,event_date,vote,player_name
0,HXB,2020-06-28,1,arklight
1,HXB,2020-06-28,1,abyssian
2,HXB,2020-06-28,1,edhmage
3,HXB,2020-06-28,1,yogsoth
4,HXB,2020-06-28,1,larz70
5,HXB,2020-06-28,1,lost4g
6,HXB,2020-06-28,1,ggbond
7,HXB,2020-06-28,1,magicninja1
8,HXB,2020-06-28,1,magesty
9,HXB,2020-06-28,1,zohair
10,HXB,2020-06-28,1,madwren
11,HXB,2020-06-28,1,valdahsor
12,HXB,2020-06-28,1,arrowny
13,HXB,2020-06-28,1,magegaga
14,HXB,2020-06-28,1,shteev
15,HXB,2020-06-28,1,europachaos
16,HXB,2020-06-28,1,zw2007
17,HXB,2020-06-28,1,zariath
18,HXB,2020-06-28,1,nickolas
19,HXB,2020-06-28,1,demonious
20,HXB,2020-06-28,1,mister20
21,HXB,2020-06-28,1,paleale
22,HXB,2020-06-28,1,analconda
23,HXB,2020-06-28,1,d3r3lict
24,HXB,2020-06-28,1,yaanchy
25,HXB,2020-06-28,1,lucian
26,HXB,2020-06-28,1,shrek
27,HXB,2020-06-28,1,marsdeon
28,HXB,2020-06-28,1,themorbo
29,HXB,2020-06-28,1,alfredseet
30,HXB,2020-06-28,1,shahper
31,HXB,2020-06-28,1,tāotiè
32,HXB,2020-06-28,1,bihotz
33,HXB,2020-06-28,1,operasm
34,HXB,2020-06-28,1,fartingsnail
35,HXB,2020-06-28,1,matthew
36,HXB,2020-06-28,2,skeletor
37,HXB,2020-06-28,2,rylenor
38,HXB,2020-06-28,2,metrognomy
39,HXB,2020-06-28,2,torbar
40,HXB,2020-06-28,2,mistercawck
41,HXB,2020-06-28,2,jimmysnuka
42,HXB,2020-06-28,2,digger
43,HXB,2020-06-28,2,lantore
44,HXB,2020-06-28,2,marshall
45,HXB,2020-06-28,2,twister
46,HXB,2020-06-28,3,imwithstupid
47,HXB,2020-06-28,3,khaalis
48,HXB,2020-06-28,3,jayariel
49,HXB,2020-06-28,3,huanchoo
50,HXB,2020-06-28,3,krizzb
51,HXB,2020-06-28,4,donthateme
52,HXB,2020-06-28,4,hueytw
53,HXB,2020-06-28,4,dediilus
54,HXB,2020-06-28,4,telanthar
55,HXB,2020-06-28,4,janjers
56,ROTGP,2020-06-23,1,oibaf2000
57,ROTGP,2020-06-23,1,yogsoth
58,ROTGP,2020-06-23,1,niigin
59,ROTGP,2020-06-23,1,mooninja
60,ROTGP,2020-06-23,1,omi77
61,ROTGP,2020-06-23,1,orion
62,ROTGP,2020-06-23,1,gideon
63,ROTGP,2020-06-23,1,edhmage
64,ROTGP,2020-06-23,1,nyarlathotep
65,ROTGP,2020-06-23,1,abyssian
66,ROTGP,2020-06-23,1,johnthebarn
67,ROTGP,2020-06-23,1,nickolas
68,ROTGP,2020-06-23,1,ggbond
69,ROTGP,2020-06-23,1,shteev
70,ROTGP,2020-06-23,1,vesticles
71,ROTGP,2020-06-23,1,larz70
72,ROTGP,2020-06-23,1,zariath
73,ROTGP,2020-06-23,1,zohair
74,ROTGP,2020-06-23,1,bihotz
75,ROTGP,2020-06-23,1,magicninja1
76,ROTGP,2020-06-23,1,madwren
77,ROTGP,2020-06-23,1,tāotiè
78,ROTGP,2020-06-23,1,lucian
79,ROTGP,2020-06-23,1,fartingsnail
80,ROTGP,2020-06-23,1,europachaos
81,ROTGP,2020-06-23,1,magegaga
82,ROTGP,2020-06-23,1,zw2007
83,ROTGP,2020-06-23,1,lost4g
84,ROTGP,2020-06-23,1,arrowny
85,ROTGP,2020-06-23,1,shrek
86,ROTGP,2020-06-23,1,d3r3lict
87,ROTGP,2020-06-23,1,themorbo
88,ROTGP,2020-06-23,1,alfredseet
89,ROTGP,2020-06-23,1,demonious
90,ROTGP,2020-06-23,1,janjers
91,ROTGP,2020-06-23,1,twister
92,ROTGP,2020-06-23,1,paleale
93,ROTGP,2020-06-23,1,marsdeon
94,ROTGP,2020-06-23,1,yaanchy
95,ROTGP,2020-06-23,1,valdahsor
96,ROTGP,2020-06-23,1,operasm
97,ROTGP,2020-06-23,1,matthew
98,ROTGP,2020-06-23,2,tamiyo
99,ROTGP,2020-06-23,2,jimmysnuka
100,ROTGP,2020-06-23,2,fatman
101,ROTGP,2020-06-23,2,magesty
102,ROTGP,2020-06-23,2,arklight
103,ROTGP,2020-06-23,2,skeletor
104,ROTGP,2020-06-23,2,metrognomy
105,ROTGP,2020-06-23,2,bridgerbill
106,ROTGP,2020-06-23,2,digger
107,ROTGP,2020-06-23,2,marshall
108,ROTGP,2020-06-23,2,telanthar
109,ROTGP,2020-06-23,2,analconda
110,ROTGP,2020-06-23,2,torbar
111,ROTGP,2020-06-23,2,mister20
112,ROTGP,2020-06-23,3,khaalis
113,ROTGP,2020-06-23,3,imwithstupid
114,ROTGP,2020-06-23,3,caddam
115,ROTGP,2020-06-23,3,powernic
116,ROTGP,2020-06-23,3,shahper
117,ROTGP,2020-06-23,3,rylenor
118,ROTGP,2020-06-23,3,jayariel
119,ROTGP,2020-06-23,3,krizzb
120,ROTGP,2020-06-23,4,greywolf
121,ROTGP,2020-06-23,4,donthateme
122,ROTGP,2020-06-23,4,dediilus
123,ROTGP,2020-06-23,4,hueytw
124,ROTGP,2020-06-23,6,first
125,RAW,2020-06-14,1,mooninja
126,RAW,2020-06-14,1,shteev
127,RAW,2020-06-14,1,oibaf2000
128,RAW,2020-06-14,1,arklight
129,RAW,2020-06-14,1,vesticles
130,RAW,2020-06-14,1,themorbo
131,RAW,2020-06-14,1,matthew
132,RAW,2020-06-14,1,ggbond
133,RAW,2020-06-14,1,johnthebarn
134,RAW,2020-06-14,1,zohair
135,RAW,2020-06-14,1,madwren
136,RAW,2020-06-14,1,yogsoth
137,RAW,2020-06-14,1,abyssian
138,RAW,2020-06-14,1,europachaos
139,RAW,2020-06-14,1,paleale
140,RAW,2020-06-14,1,larz70
141,RAW,2020-06-14,1,zw2007
142,RAW,2020-06-14,1,omi77
143,RAW,2020-06-14,1,nickolas
144,RAW,2020-06-14,1,mister20
145,RAW,2020-06-14,1,bihotz
146,RAW,2020-06-14,1,magesty
147,RAW,2020-06-14,1,edhmage
148,RAW,2020-06-14,1,powernic
149,RAW,2020-06-14,1,arrowny
150,RAW,2020-06-14,1,analconda
151,RAW,2020-06-14,1,shahper
152,RAW,2020-06-14,1,lucian
153,RAW,2020-06-14,1,nyarlathotep
154,RAW,2020-06-14,1,tāotiè
155,RAW,2020-06-14,1,gideon
156,RAW,2020-06-14,1,janjers
157,RAW,2020-06-14,1,yaanchy
158,RAW,2020-06-14,1,alfredseet
159,RAW,2020-06-14,1,zariath
160,RAW,2020-06-14,1,magegaga
161,RAW,2020-06-14,1,d3r3lict
162,RAW,2020-06-14,1,twister
163,RAW,2020-06-14,1,operasm
164,RAW,2020-06-14,1,magicninja1
165,RAW,2020-06-14,1,fartingsnail
166,RAW,2020-06-14,1,demonious
167,RAW,2020-06-14,1,valdahsor
168,RAW,2020-06-14,2,marsdeon
169,RAW,2020-06-14,2,skeletor
170,RAW,2020-06-14,2,tamiyo
171,RAW,2020-06-14,2,rylenor
172,RAW,2020-06-14,2,marshall
173,RAW,2020-06-14,2,fatman
174,RAW,2020-06-14,2,digger
175,RAW,2020-06-14,2,shrek
176,RAW,2020-06-14,2,bridgerbill
177,RAW,2020-06-14,2,jimmysnuka
178,RAW,2020-06-14,2,chronomor
179,RAW,2020-06-14,2,torbar
180,RAW,2020-06-14,2,mistercawck
181,RAW,2020-06-14,3,feitonghofei
182,RAW,2020-06-14,3,imwithstupid
183,RAW,2020-06-14,3,telanthar
184,RAW,2020-06-14,3,khaalis
185,RAW,2020-06-14,3,huanchoo
186,RAW,2020-06-14,3,nycfcbert
187,RAW,2020-06-14,3,pinkmafia
188,RAW,2020-06-14,3,jayariel
189,RAW,2020-06-14,4,greywolf
190,RAW,2020-06-14,4,hueytw
191,RAW,2020-06-14,4,dediilus
192,RAW,2020-06-14,4,krizzb
193,TTN,2020-06-07,1,orion
194,TTN,2020-06-07,1,johnthebarn
195,TTN,2020-06-07,1,shteev
196,TTN,2020-06-07,1,shahper
197,TTN,2020-06-07,1,magesty
198,TTN,2020-06-07,1,zw2007
199,TTN,2020-06-07,1,yogsoth
200,TTN,2020-06-07,1,themorbo
201,TTN,2020-06-07,1,zariath
202,TTN,2020-06-07,1,ggbond
203,TTN,2020-06-07,1,arrowny
204,TTN,2020-06-07,1,arklight
205,TTN,2020-06-07,1,oibaf2000
206,TTN,2020-06-07,1,nyarlathotep
207,TTN,2020-06-07,1,operasm
208,TTN,2020-06-07,1,powernic
209,TTN,2020-06-07,1,bihotz
210,TTN,2020-06-07,1,d3r3lict
211,TTN,2020-06-07,1,omi77
212,TTN,2020-06-07,1,alfredseet
213,TTN,2020-06-07,1,twister
214,TTN,2020-06-07,1,analconda
215,TTN,2020-06-07,1,fartingsnail
216,TTN,2020-06-07,1,tāotiè
217,TTN,2020-06-07,1,lost4g
218,TTN,2020-06-07,1,edhmage
219,TTN,2020-06-07,1,janjers
220,TTN,2020-06-07,1,valdahsor
221,TTN,2020-06-07,1,nickolas
222,TTN,2020-06-07,1,abyssian
223,TTN,2020-06-07,1,madwren
224,TTN,2020-06-07,1,marsdeon
225,TTN,2020-06-07,1,europachaos
226,TTN,2020-06-07,1,magicninja1
227,TTN,2020-06-07,1,yaanchy
228,TTN,2020-06-07,1,lucian
229,TTN,2020-06-07,1,matthew
230,TTN,2020-06-07,1,vesticles
231,TTN,2020-06-07,1,gideon
232,TTN,2020-06-07,1,mister20
233,TTN,2020-06-07,1,magegaga
234,TTN,2020-06-07,1,demonious
235,TTN,2020-06-07,1,paleale
236,TTN,2020-06-07,1,larz70
237,TTN,2020-06-07,2,bridgerbill
238,TTN,2020-06-07,2,tamiyo
239,TTN,2020-06-07,2,rylenor
240,TTN,2020-06-07,2,telanthar
241,TTN,2020-06-07,2,shrek
242,TTN,2020-06-07,2,marshall
243,TTN,2020-06-07,2,mistercawck
244,TTN,2020-06-07,2,digger
245,TTN,2020-06-07,2,jainus
246,TTN,2020-06-07,2,torbar
247,TTN,2020-06-07,2,fatman
248,TTN,2020-06-07,2,chronomor
249,TTN,2020-06-07,2,jimmysnuka
250,TTN,2020-06-07,3,zohair
251,TTN,2020-06-07,3,huanchoo
252,TTN,2020-06-07,3,hueytw
253,TTN,2020-06-07,3,nycfcbert
254,TTN,2020-06-07,3,jayariel
255,TTN,2020-06-07,3,imwithstupid
256,TTN,2020-06-07,3,pinkmafia
257,TTN,2020-06-07,3,caddam
258,TTN,2020-06-07,4,donthateme
259,TTN,2020-06-07,4,krizzb
260,TTN,2020-06-07,4,dediilus
261,TTN,2020-06-07,4,skeletor
262,TTN,2020-06-07,4,brookie
263,TTN,2020-06-07,6,first
264,RTO,2020-05-31,1,oibaf2000
265,RTO,2020-05-31,1,edhmage
266,RTO,2020-05-31,1,orion
267,RTO,2020-05-31,1,abyssian
268,RTO,2020-05-31,1,lost4g
269,RTO,2020-05-31,1,twister
270,RTO,2020-05-31,1,johnthebarn
271,RTO,2020-05-31,1,shrek
272,RTO,2020-05-31,1,zariath
273,RTO,2020-05-31,1,jainus
274,RTO,2020-05-31,1,zw2007
275,RTO,2020-05-31,1,valdahsor
276,RTO,2020-05-31,1,omi77
277,RTO,2020-05-31,1,vesticles
278,RTO,2020-05-31,1,yogsoth
279,RTO,2020-05-31,1,lucian
280,RTO,2020-05-31,1,powernic
281,RTO,2020-05-31,1,shteev
282,RTO,2020-05-31,1,gideon
283,RTO,2020-05-31,1,arrowny
284,RTO,2020-05-31,1,yaanchy
285,RTO,2020-05-31,1,mister20
286,RTO,2020-05-31,1,demonious
287,RTO,2020-05-31,1,tāotiè
288,RTO,2020-05-31,1,nickolas
289,RTO,2020-05-31,1,marsdeon
290,RTO,2020-05-31,1,first
291,RTO,2020-05-31,1,analconda
292,RTO,2020-05-31,1,d3r3lict
293,RTO,2020-05-31,1,ggbond
294,RTO,2020-05-31,1,paleale
295,RTO,2020-05-31,1,magicninja1
296,RTO,2020-05-31,1,nyarlathotep
297,RTO,2020-05-31,1,alfredseet
298,RTO,2020-05-31,1,larz70
299,RTO,2020-05-31,1,fartingsnail
300,RTO,2020-05-31,1,janjers
301,RTO,2020-05-31,1,madwren
302,RTO,2020-05-31,1,arklight
303,RTO,2020-05-31,1,themorbo
304,RTO,2020-05-31,1,magegaga
305,RTO,2020-05-31,1,bihotz
306,RTO,2020-05-31,1,operasm
307,RTO,2020-05-31,1,matthew
308,RTO,2020-05-31,2,chronomor
309,RTO,2020-05-31,2,magesty
310,RTO,2020-05-31,2,tamiyo
311,RTO,2020-05-31,2,jimmysnuka
312,RTO,2020-05-31,2,mistercawck
313,RTO,2020-05-31,2,marshall
314,RTO,2020-05-31,2,telanthar
315,RTO,2020-05-31,2,europachaos
316,RTO,2020-05-31,2,digger
317,RTO,2020-05-31,2,fatman
318,RTO,2020-05-31,3,imwithstupid
319,RTO,2020-05-31,3,nycfcbert
320,RTO,2020-05-31,3,huanchoo
321,RTO,2020-05-31,3,jayariel
322,RTO,2020-05-31,3,krizzb
323,RTO,2020-05-31,4,greywolf
324,RTO,2020-05-31,4,rylenor
325,RTO,2020-05-31,4,donthateme
326,RTO,2020-05-31,4,hueytw
327,RTO,2020-05-31,4,masaana
328,RTO,2020-05-31,4,dediilus
329,RTO,2020-05-31,6,torbar
330,HXB,2020-05-24,1,arklight
331,HXB,2020-05-24,1,omi77
332,HXB,2020-05-24,1,marsdeon
333,HXB,2020-05-24,1,lost4g
334,HXB,2020-05-24,1,oibaf2000
335,HXB,2020-05-24,1,magesty
336,HXB,2020-05-24,1,zariath
337,HXB,2020-05-24,1,jainus
338,HXB,2020-05-24,1,zw2007
339,HXB,2020-05-24,1,shteev
340,HXB,2020-05-24,1,yogsoth
341,HXB,2020-05-24,1,edhmage
342,HXB,2020-05-24,1,johnthebarn
343,HXB,2020-05-24,1,magicninja1
344,HXB,2020-05-24,1,bihotz
345,HXB,2020-05-24,1,valdahsor
346,HXB,2020-05-24,1,twister
347,HXB,2020-05-24,1,powernic
348,HXB,2020-05-24,1,alfredseet
349,HXB,2020-05-24,1,fartingsnail
350,HXB,2020-05-24,1,vesticles
351,HXB,2020-05-24,1,larz70
352,HXB,2020-05-24,1,analconda
353,HXB,2020-05-24,1,ggbond
354,HXB,2020-05-24,1,tāotiè
355,HXB,2020-05-24,1,madwren
356,HXB,2020-05-24,1,nyarlathotep
357,HXB,2020-05-24,1,abyssian
358,HXB,2020-05-24,1,gideon
359,HXB,2020-05-24,1,nickolas
360,HXB,2020-05-24,1,demonious
361,HXB,2020-05-24,1,mister20
362,HXB,2020-05-24,1,lucian
363,HXB,2020-05-24,1,janjers
364,HXB,2020-05-24,1,paleale
365,HXB,2020-05-24,1,themorbo
366,HXB,2020-05-24,1,d3r3lict
367,HXB,2020-05-24,1,yaanchy
368,HXB,2020-05-24,1,magegaga
369,HXB,2020-05-24,1,operasm
370,HXB,2020-05-24,1,matthew
371,HXB,2020-05-24,2,jimmysnuka
372,HXB,2020-05-24,2,telanthar
373,HXB,2020-05-24,2,digger
374,HXB,2020-05-24,2,fatman
375,HXB,2020-05-24,2,marshall
376,HXB,2020-05-24,2,mistercawck
377,HXB,2020-05-24,2,arrowny
378,HXB,2020-05-24,2,europachaos
379,HXB,2020-05-24,2,chronomor
380,HXB,2020-05-24,3,feitonghofei
381,HXB,2020-05-24,3,jayariel
382,HXB,2020-05-24,3,krizzb
383,HXB,2020-05-24,3,huanchoo
384,HXB,2020-05-24,3,caddam
385,HXB,2020-05-24,4,greywolf
386,HXB,2020-05-24,4,masaana
387,HXB,2020-05-24,4,nycfcbert
388,HXB,2020-05-24,4,donthateme
389,HXB,2020-05-24,4,imwithstupid
390,HXB,2020-05-24,4,skeletor
391,HXB,2020-05-24,4,dediilus
392,HXB,2020-05-24,4,hueytw
393,HXB,2020-05-24,5,asylamb
394,HXB,2020-05-24,6,mooninja
395,AM,2020-05-18,1,bridgerbill
396,AM,2020-05-18,1,oibaf2000
397,AM,2020-05-18,1,yaanchy
398,AM,2020-05-18,1,shteev
399,AM,2020-05-18,1,brookie
400,AM,2020-05-18,1,masaana
401,AM,2020-05-18,1,larz70
402,AM,2020-05-18,1,yogsoth
403,AM,2020-05-18,1,zariath
404,AM,2020-05-18,1,zw2007
405,AM,2020-05-18,1,vesticles
406,AM,2020-05-18,1,arklight
407,AM,2020-05-18,1,magicninja1
408,AM,2020-05-18,1,marsdeon
409,AM,2020-05-18,1,valdahsor
410,AM,2020-05-18,1,gideon
411,AM,2020-05-18,1,bihotz
412,AM,2020-05-18,1,omi77
413,AM,2020-05-18,1,analconda
414,AM,2020-05-18,1,edhmage
415,AM,2020-05-18,1,twister
416,AM,2020-05-18,1,tāotiè
417,AM,2020-05-18,1,abyssian
418,AM,2020-05-18,1,ggbond
419,AM,2020-05-18,1,lost4g
420,AM,2020-05-18,1,chronomor
421,AM,2020-05-18,1,madwren
422,AM,2020-05-18,1,demonious
423,AM,2020-05-18,1,magegaga
424,AM,2020-05-18,1,mister20
425,AM,2020-05-18,1,nickolas
426,AM,2020-05-18,1,paleale
427,AM,2020-05-18,1,lucian
428,AM,2020-05-18,1,d3r3lict
429,AM,2020-05-18,1,shrek
430,AM,2020-05-18,1,alfredseet
431,AM,2020-05-18,1,janjers
432,AM,2020-05-18,1,themorbo
433,AM,2020-05-18,1,operasm
434,AM,2020-05-18,1,fartingsnail
435,AM,2020-05-18,1,matthew
436,AM,2020-05-18,2,skeletor
437,AM,2020-05-18,2,mistercawck
438,AM,2020-05-18,2,magesty
439,AM,2020-05-18,2,johnthebarn
440,AM,2020-05-18,2,jimmysnuka
441,AM,2020-05-18,2,fatman
442,AM,2020-05-18,2,digger
443,AM,2020-05-18,2,arrowny
444,AM,2020-05-18,2,europachaos
445,AM,2020-05-18,2,telanthar
446,AM,2020-05-18,2,marshall
447,AM,2020-05-18,3,pinkmafia
448,AM,2020-05-18,3,khaalis
449,AM,2020-05-18,3,krizzb
450,AM,2020-05-18,3,jainus
451,AM,2020-05-18,3,schmara
452,AM,2020-05-18,3,jayariel
453,AM,2020-05-18,3,nycfcbert
454,AM,2020-05-18,3,powernic
455,AM,2020-05-18,3,huanchoo
456,AM,2020-05-18,3,nyarlathotep
457,AM,2020-05-18,4,donthateme
458,AM,2020-05-18,4,dediilus
459,AM,2020-05-18,4,hueytw
460,TTN,2020-05-10,1,houdin
461,TTN,2020-05-10,1,edhmage
462,TTN,2020-05-10,1,omi77
463,TTN,2020-05-10,1,marsdeon
464,TTN,2020-05-10,1,gideon
465,TTN,2020-05-10,1,lost4g
466,TTN,2020-05-10,1,vesticles
467,TTN,2020-05-10,1,yogsoth
468,TTN,2020-05-10,1,oibaf2000
469,TTN,2020-05-10,1,larz70
470,TTN,2020-05-10,1,brookie
471,TTN,2020-05-10,1,powernic
472,TTN,2020-05-10,1,demonious
473,TTN,2020-05-10,1,zw2007
474,TTN,2020-05-10,1,valdahsor
475,TTN,2020-05-10,1,analconda
476,TTN,2020-05-10,1,arklight
477,TTN,2020-05-10,1,nickolas
478,TTN,2020-05-10,1,lucian
479,TTN,2020-05-10,1,d3r3lict
480,TTN,2020-05-10,1,magicninja1
481,TTN,2020-05-10,1,paleale
482,TTN,2020-05-10,1,bihotz
483,TTN,2020-05-10,1,twister
484,TTN,2020-05-10,1,tāotiè
485,TTN,2020-05-10,1,mister20
486,TTN,2020-05-10,1,masaana
487,TTN,2020-05-10,1,madwren
488,TTN,2020-05-10,1,europachaos
489,TTN,2020-05-10,1,shrek
490,TTN,2020-05-10,1,ggbond
491,TTN,2020-05-10,1,themorbo
492,TTN,2020-05-10,1,chronomor
493,TTN,2020-05-10,1,abyssian
494,TTN,2020-05-10,1,alfredseet
495,TTN,2020-05-10,1,zariath
496,TTN,2020-05-10,1,fartingsnail
497,TTN,2020-05-10,1,magegaga
498,TTN,2020-05-10,1,nyarlathotep
499,TTN,2020-05-10,1,operasm
500,TTN,2020-05-10,1,matthew
501,TTN,2020-05-10,2,shteev
502,TTN,2020-05-10,2,rylenor
503,TTN,2020-05-10,2,skeletor
504,TTN,2020-05-10,2,feitonghofei
505,TTN,2020-05-10,2,jimmysnuka
506,TTN,2020-05-10,2,johnthebarn
507,TTN,2020-05-10,2,mistercawck
508,TTN,2020-05-10,2,magesty
509,TTN,2020-05-10,2,marshall
510,TTN,2020-05-10,2,fatman
511,TTN,2020-05-10,2,bridgerbill
512,TTN,2020-05-10,2,arrowny
513,TTN,2020-05-10,2,telanthar
514,TTN,2020-05-10,2,digger
515,TTN,2020-05-10,2,hueytw
516,TTN,2020-05-10,2,janjers
517,TTN,2020-05-10,3,khaalis
518,TTN,2020-05-10,3,imwithstupid
519,TTN,2020-05-10,3,krizzb
520,TTN,2020-05-10,3,jayariel
521,TTN,2020-05-10,3,jainus
522,TTN,2020-05-10,3,pinkmafia
523,TTN,2020-05-10,3,huanchoo
524,TTN,2020-05-10,4,donthateme
525,TTN,2020-05-10,4,dediilus
526,TTN,2020-05-10,4,hueytw
527,BO4T 2,2020-05-03,1,arklight
528,BO4T 2,2020-05-03,1,oibaf2000
529,BO4T 2,2020-05-03,1,marsdeon
530,BO4T 2,2020-05-03,1,shrek
531,BO4T 2,2020-05-03,1,valdahsor
532,BO4T 2,2020-05-03,1,brookie
533,BO4T 2,2020-05-03,1,zariath
534,BO4T 2,2020-05-03,1,houdin
535,BO4T 2,2020-05-03,1,shteev
536,BO4T 2,2020-05-03,1,ggbond
537,BO4T 2,2020-05-03,1,masaana
538,BO4T 2,2020-05-03,1,yogsoth
539,BO4T 2,2020-05-03,1,feitonghofei
540,BO4T 2,2020-05-03,1,themorbo
541,BO4T 2,2020-05-03,1,paleale
542,BO4T 2,2020-05-03,1,larz70
543,BO4T 2,2020-05-03,1,vesticles
544,BO4T 2,2020-05-03,1,omi77
545,BO4T 2,2020-05-03,1,bihotz
546,BO4T 2,2020-05-03,1,niigin
547,BO4T 2,2020-05-03,1,europachaos
548,BO4T 2,2020-05-03,1,lucian
549,BO4T 2,2020-05-03,1,edhmage
550,BO4T 2,2020-05-03,1,analconda
551,BO4T 2,2020-05-03,1,madwren
552,BO4T 2,2020-05-03,1,twister
553,BO4T 2,2020-05-03,1,zw2007
554,BO4T 2,2020-05-03,1,fartingsnail
555,BO4T 2,2020-05-03,1,magicninja1
556,BO4T 2,2020-05-03,1,tāotiè
557,BO4T 2,2020-05-03,1,alfredseet
558,BO4T 2,2020-05-03,1,abyssian
559,BO4T 2,2020-05-03,1,nickolas
560,BO4T 2,2020-05-03,1,mister20
561,BO4T 2,2020-05-03,1,demonious
562,BO4T 2,2020-05-03,1,nyarlathotep
563,BO4T 2,2020-05-03,1,magegaga
564,BO4T 2,2020-05-03,1,d3r3lict
565,BO4T 2,2020-05-03,1,gideon
566,BO4T 2,2020-05-03,1,lost4g
567,BO4T 2,2020-05-03,1,operasm
568,BO4T 2,2020-05-03,1,matthew
569,BO4T 2,2020-05-03,2,telanthar
570,BO4T 2,2020-05-03,2,powernic
571,BO4T 2,2020-05-03,2,digger
572,BO4T 2,2020-05-03,2,arrowny
573,BO4T 2,2020-05-03,2,jimmysnuka
574,BO4T 2,2020-05-03,2,marshall
575,BO4T 2,2020-05-03,2,mistercawck
576,BO4T 2,2020-05-03,3,imwithstupid
577,BO4T 2,2020-05-03,3,skeletor
578,BO4T 2,2020-05-03,3,khaalis
579,BO4T 2,2020-05-03,3,pinkmafia
580,BO4T 2,2020-05-03,3,nycfcbert
581,BO4T 2,2020-05-03,3,jayariel
582,BO4T 2,2020-05-03,3,caddam
583,BO4T 2,2020-05-03,4,donthateme
584,BO4T 2,2020-05-03,4,krizzb
585,BO4T 2,2020-05-03,4,chronomor
586,BO4T 2,2020-05-03,4,dediilus
587,BO4T 2,2020-05-03,4,jainus
588,BO4T 2,2020-05-03,4,hueytw
589,BO4T 2,2020-05-03,4,timothy
590,BO4T 2,2020-05-03,5,rayfinkle
591,BO4T 2,2020-05-03,5,asylamb
592,BO4T 1,2020-04-26,1,oibaf2000
593,BO4T 1,2020-04-26,1,marsdeon
594,BO4T 1,2020-04-26,1,omi77
595,BO4T 1,2020-04-26,1,brookie
596,BO4T 1,2020-04-26,1,houdin
597,BO4T 1,2020-04-26,1,shrek
598,BO4T 1,2020-04-26,1,zw2007
599,BO4T 1,2020-04-26,1,gideon
600,BO4T 1,2020-04-26,1,themorbo
601,BO4T 1,2020-04-26,1,twister
602,BO4T 1,2020-04-26,1,nyarlathotep
603,BO4T 1,2020-04-26,1,ggbond
604,BO4T 1,2020-04-26,1,feitonghofei
605,BO4T 1,2020-04-26,1,alfredseet
606,BO4T 1,2020-04-26,1,abyssian
607,BO4T 1,2020-04-26,1,zariath
608,BO4T 1,2020-04-26,1,tāotiè
609,BO4T 1,2020-04-26,1,paleale
610,BO4T 1,2020-04-26,1,yogsoth
611,BO4T 1,2020-04-26,1,edhmage
612,BO4T 1,2020-04-26,1,niigin
613,BO4T 1,2020-04-26,1,analconda
614,BO4T 1,2020-04-26,1,nickolas
615,BO4T 1,2020-04-26,1,demonious
616,BO4T 1,2020-04-26,1,magicninja1
617,BO4T 1,2020-04-26,1,valdahsor
618,BO4T 1,2020-04-26,1,matthew
619,BO4T 1,2020-04-26,1,d3r3lict
620,BO4T 1,2020-04-26,1,madwren
621,BO4T 1,2020-04-26,1,mister20
622,BO4T 1,2020-04-26,1,magegaga
623,BO4T 1,2020-04-26,1,vesticles
624,BO4T 1,2020-04-26,1,masaana
625,BO4T 1,2020-04-26,1,europachaos
626,BO4T 1,2020-04-26,1,arklight
627,BO4T 1,2020-04-26,1,lucian
628,BO4T 1,2020-04-26,1,lost4g
629,BO4T 1,2020-04-26,1,bihotz
630,BO4T 1,2020-04-26,1,larz70
631,BO4T 1,2020-04-26,1,fartingsnail
632,BO4T 1,2020-04-26,1,operasm
633,BO4T 1,2020-04-26,2,skeletor
634,BO4T 1,2020-04-26,2,mistercawck
635,BO4T 1,2020-04-26,2,bridgerbill
636,BO4T 1,2020-04-26,2,arrowny
637,BO4T 1,2020-04-26,2,telanthar
638,BO4T 1,2020-04-26,2,jimmysnuka
639,BO4T 1,2020-04-26,2,digger
640,BO4T 1,2020-04-26,2,marshall
641,BO4T 1,2020-04-26,2,pinkmafia
642,BO4T 1,2020-04-26,3,powernic
643,BO4T 1,2020-04-26,3,khaalis
644,BO4T 1,2020-04-26,3,dediilus
645,BO4T 1,2020-04-26,3,nycfcbert
646,BO4T 1,2020-04-26,3,imwithstupid
647,BO4T 1,2020-04-26,3,jayariel
648,BO4T 1,2020-04-26,3,krizzb
649,BO4T 1,2020-04-26,4,timothy
650,BO4T 1,2020-04-26,4,donthateme
651,BO4T 1,2020-04-26,4,rayfinkle
652,BO4T 1,2020-04-26,4,hueytw
653,BO4T 1,2020-04-26,4,chronomor
654,ROTGP,2020-04-21,1,houdin
655,ROTGP,2020-04-21,1,tāotiè
656,ROTGP,2020-04-21,1,lost4g
657,ROTGP,2020-04-21,1,marsdeon
658,ROTGP,2020-04-21,1,demonious
659,ROTGP,2020-04-21,1,amoxjs
660,ROTGP,2020-04-21,1,brookie
661,ROTGP,2020-04-21,1,valdahsor
662,ROTGP,2020-04-21,1,arklight
663,ROTGP,2020-04-21,1,bihotz
664,ROTGP,2020-04-21,1,nyarlathotep
665,ROTGP,2020-04-21,1,yogsoth
666,ROTGP,2020-04-21,1,oibaf2000
667,ROTGP,2020-04-21,1,themorbo
668,ROTGP,2020-04-21,1,shrek
669,ROTGP,2020-04-21,1,europachaos
670,ROTGP,2020-04-21,1,omi77
671,ROTGP,2020-04-21,1,twister
672,ROTGP,2020-04-21,1,niigin
673,ROTGP,2020-04-21,1,magicninja1
