,player_name,event,event_type,event_date,score
2561,kelsigrammar,TTN,PVP-S,2020-02-23,0.0
2562,multani,TTN,PVP-S,2020-02-23,0.0
2563,niigin,TTN,PVP-S,2020-02-23,0.6357
2564,decadentia,TTN,PVP-S,2020-02-23,0.8214
2565,muirthemne,TTN,PVP-S,2020-02-23,0.9286
2566,xannaya,TTN,PVP-S,2020-02-23,0.5929
2567,yogsoth,TTN,PVP-S,2020-02-23,0.5714
2568,bihotz,TTN,PVP-S,2020-02-23,0.6429
2569,huanchoo,TTN,PVP-S,2020-02-23,0.6429
2570,schmara,TTN,PVP-S,2020-02-23,0.4571
2571,khaalis,TTN,PVP-S,2020-02-23,0.9643
2572,cerberus,TTN,PVP-S,2020-02-23,0.0
2573,quiddajj,TTN,PVP-S,2020-02-23,0.2357
2574,timothy,TTN,PVP-S,2020-02-23,0.5429
2575,ralpha,TTN,PVP-S,2020-02-23,0.4
2576,skeletor,TTN,PVP-S,2020-02-23,0.9429
2577,donthateme,TTN,PVP-S,2020-02-23,1.0
2578,patricio,TTN,PVP-S,2020-02-23,0.3143
2580,caddam,TTN,PVP-S,2020-02-23,0.4
2581,burrito,TTN,PVP-S,2020-02-23,0.6357
2582,vizzerdrix,TTN,PVP-S,2020-02-23,0.0
2583,hillz99,TTN,PVP-S,2020-02-23,0.5714
2584,fanciest,TTN,PVP-S,2020-02-23,0.9786
2585,raunen,TTN,PVP-S,2020-02-23,0.0
2586,aztaren,TTN,PVP-S,2020-02-23,0.0
2587,jrp1787,TTN,PVP-S,2020-02-23,0.0
2588,grumpygideon,TTN,PVP-S,2020-02-23,0.9714
2589,hyena17,TTN,PVP-S,2020-02-23,0.3143
2590,gorelash,TTN,PVP-S,2020-02-23,0.0
2591,sparky,TTN,PVP-S,2020-02-23,0.5286
2592,theillaster,TTN,PVP-S,2020-02-23,0.0
2593,brickeater,TTN,PVP-S,2020-02-23,0.0357
2594,mitchl,TTN,PVP-S,2020-02-23,0.2643
2595,jvier0,TTN,PVP-S,2020-02-23,0.5643
2596,bridgerbill,TTN,PVP-S,2020-02-23,0.9143
2597,dsfargeg,TTN,PVP-S,2020-02-23,0.0
2599,biggestbunny,TTN,PVP-S,2020-02-23,0.0
2600,skills,TTN,PVP-S,2020-02-23,0.1143
2601,lumiere,TTN,PVP-S,2020-02-23,0.3
2602,rylenor,TTN,PVP-S,2020-02-23,0.3429
2604,mithras042,TTN,PVP-S,2020-02-23,0.3786
2605,taidachan,TTN,PVP-S,2020-02-23,0.6
2606,quiksilverhg,TTN,PVP-S,2020-02-23,0.5857
2610,jainus,TTN,PVP-S,2020-02-23,0.1071
2614,psylun,TTN,PVP-S,2020-02-23,0.3357
2620,serenity,TTN,PVP-S,2020-02-23,0.5714
2622,thabombs,TTN,PVP-S,2020-02-23,0.0
2623,cmikaitis,TTN,PVP-S,2020-02-23,0.5857
2624,rooster,TTN,PVP-S,2020-02-23,0.0
2625,hburger,TTN,PVP-S,2020-02-23,0.0
2626,mongkokkid,TTN,PVP-S,2020-02-23,0.4429
2627,gofreo,TTN,PVP-S,2020-02-23,0.0
2628,jayariel,TTN,PVP-S,2020-02-23,0.2429
2630,emissary,TTN,PVP-S,2020-02-23,0.0
2631,greywolf,TTN,PVP-S,2020-02-23,0.0571
2638,mucephei,TTN,PVP-S,2020-02-23,0.0
2640,madwren,TTN,PVP-S,2020-02-23,1.0
2641,zariath,TTN,PVP-S,2020-02-23,1.0
2642,first,TTN,PVP-S,2020-02-23,0.9857
2643,nickolas,TTN,PVP-S,2020-02-23,1.0
2644,magicninja1,TTN,PVP-S,2020-02-23,1.0
2645,yaanchy,TTN,PVP-S,2020-02-23,0.9286
2646,nyarlathotep,TTN,PVP-S,2020-02-23,0.9286
2647,amoxjs,TTN,PVP-S,2020-02-23,0.9214
2648,gideon,TTN,PVP-S,2020-02-23,1.0
2649,d3r3lict,TTN,PVP-S,2020-02-23,1.0
2650,houdin,TTN,PVP-S,2020-02-23,0.7714
2651,ggbond,TTN,PVP-S,2020-02-23,0.9786
2652,operasm,TTN,PVP-S,2020-02-23,1.0
2653,larz70,TTN,PVP-S,2020-02-23,1.0
2654,zw2007,TTN,PVP-S,2020-02-23,1.0
2655,marsdeon,TTN,PVP-S,2020-02-23,1.0
2656,summonghost,TTN,PVP-S,2020-02-23,1.0
2657,oikeus,TTN,PVP-S,2020-02-23,1.0
2658,matthew,TTN,PVP-S,2020-02-23,0.9786
2659,demonious,TTN,PVP-S,2020-02-23,0.8571
2660,omi77,AWR,PVE-L,2020-02-17,0.828
2661,twister,AWR,PVE-L,2020-02-17,0.988
2662,doktorjadran,AWR,PVE-L,2020-02-17,0.932
2663,valdahsor,AWR,PVE-L,2020-02-17,0.98
2664,oibaf2000,AWR,PVE-L,2020-02-17,0.94
2665,fartingsnail,AWR,PVE-L,2020-02-17,1.0
2666,shrek,AWR,PVE-L,2020-02-17,1.0
2667,tāotiè,AWR,PVE-L,2020-02-17,1.0
2668,alfredseet,AWR,PVE-L,2020-02-17,0.928
2669,magegaga,AWR,PVE-L,2020-02-17,0.972
2670,masaana,AWR,PVE-L,2020-02-17,1.0
2671,zohair,AWR,PVE-L,2020-02-17,0.856
2672,brookie,AWR,PVE-L,2020-02-17,0.84
2673,analconda,AWR,PVE-L,2020-02-17,0.992
2674,themorbo,AWR,PVE-L,2020-02-17,0.98
2675,lucian,AWR,PVE-L,2020-02-17,0.916
2676,demonious,AWR,PVE-L,2020-02-17,0.948
2677,tinyau,AWR,PVE-L,2020-02-17,1.0
2678,edhmage,AWR,PVE-L,2020-02-17,0.768
2679,powernic,AWR,PVE-L,2020-02-17,1.0
2680,hueytw,AWR,PVE-L,2020-02-17,1.0
2681,abyssian,AWR,PVE-L,2020-02-17,0.96
2682,mister20,AWR,PVE-L,2020-02-17,1.0
2683,arrowny,AWR,PVE-L,2020-02-17,0.94
2684,mooninja,AWR,PVE-L,2020-02-17,0.952
2685,morlock,AWR,PVE-L,2020-02-17,0.992
2686,morgoth,AWR,PVE-L,2020-02-17,0.928
2687,europachaos,AWR,PVE-L,2020-02-17,0.992
2688,chronomor,AWR,PVE-L,2020-02-17,0.94
2689,jimmysnuka,AWR,PVE-L,2020-02-17,0.852
2690,pinkyellow1203,AWR,PVE-L,2020-02-17,0.88
2691,zergkawaii,AWR,PVE-L,2020-02-17,0.82
2692,telanthar,AWR,PVE-L,2020-02-17,0.712
2693,ralpha,AWR,PVE-L,2020-02-17,0.408
2694,paleale,AWR,PVE-L,2020-02-17,0.856
2695,xombiemike,AWR,PVE-L,2020-02-17,0.96
2696,6demonbag,AWR,PVE-L,2020-02-17,0.848
2697,rayfinkle,AWR,PVE-L,2020-02-17,0.808
2698,mistercawck,AWR,PVE-L,2020-02-17,0.928
2699,guest,AWR,PVE-L,2020-02-17,0.9
2700,jeffrey27,AWR,PVE-L,2020-02-17,0.96
2701,kelsigrammar,AWR,PVE-L,2020-02-17,0.0
2702,multani,AWR,PVE-L,2020-02-17,0.0
2703,niigin,AWR,PVE-L,2020-02-17,0.768
2704,decadentia,AWR,PVE-L,2020-02-17,0.832
2705,muirthemne,AWR,PVE-L,2020-02-17,0.976
2706,xannaya,AWR,PVE-L,2020-02-17,0.92
2707,yogsoth,AWR,PVE-L,2020-02-17,0.96
2708,bihotz,AWR,PVE-L,2020-02-17,0.784
2709,huanchoo,AWR,PVE-L,2020-02-17,0.44
2710,schmara,AWR,PVE-L,2020-02-17,0.0
2711,khaalis,AWR,PVE-L,2020-02-17,0.964
2712,cerberus,AWR,PVE-L,2020-02-17,0.52
2713,quiddajj,AWR,PVE-L,2020-02-17,0.364
2714,timothy,AWR,PVE-L,2020-02-17,0.644
2716,skeletor,AWR,PVE-L,2020-02-17,0.688
2717,donthateme,AWR,PVE-L,2020-02-17,0.648
2718,patricio,AWR,PVE-L,2020-02-17,0.028
2719,shteev,AWR,PVE-L,2020-02-17,0.62
2720,caddam,AWR,PVE-L,2020-02-17,0.628
2721,burrito,AWR,PVE-L,2020-02-17,0.492
2722,vizzerdrix,AWR,PVE-L,2020-02-17,0.34
2723,hillz99,AWR,PVE-L,2020-02-17,0.26
2724,fanciest,AWR,PVE-L,2020-02-17,0.44
2725,raunen,AWR,PVE-L,2020-02-17,0.44
2726,aztaren,AWR,PVE-L,2020-02-17,0.076
2727,jrp1787,AWR,PVE-L,2020-02-17,0.0
2728,grumpygideon,AWR,PVE-L,2020-02-17,0.448
2729,hyena17,AWR,PVE-L,2020-02-17,0.288
2730,gorelash,AWR,PVE-L,2020-02-17,0.04
2731,sparky,AWR,PVE-L,2020-02-17,0.0
2732,theillaster,AWR,PVE-L,2020-02-17,0.0
2733,brickeater,AWR,PVE-L,2020-02-17,0.0
2734,mitchl,AWR,PVE-L,2020-02-17,0.692
2735,dsfargeg,AWR,PVE-L,2020-02-17,0.0
2736,jvier0,AWR,PVE-L,2020-02-17,0.356
2737,bridgerbill,AWR,PVE-L,2020-02-17,0.844
2738,biggestbunny,AWR,PVE-L,2020-02-17,0.0
2740,skills,AWR,PVE-L,2020-02-17,0.048
2741,lumiere,AWR,PVE-L,2020-02-17,0.484
2742,rylenor,AWR,PVE-L,2020-02-17,0.108
2744,mithras042,AWR,PVE-L,2020-02-17,0.288
2745,taidachan,AWR,PVE-L,2020-02-17,0.492
2746,quiksilverhg,AWR,PVE-L,2020-02-17,0.484
2750,jainus,AWR,PVE-L,2020-02-17,0.12
2754,psylun,AWR,PVE-L,2020-02-17,0.04
2760,serenity,AWR,PVE-L,2020-02-17,0.452
2762,thabombs,AWR,PVE-L,2020-02-17,0.0
2763,cmikaitis,AWR,PVE-L,2020-02-17,0.276
2764,rooster,AWR,PVE-L,2020-02-17,0.0
2765,hburger,AWR,PVE-L,2020-02-17,0.0
2766,mongkokkid,AWR,PVE-L,2020-02-17,0.06
2767,gofreo,AWR,PVE-L,2020-02-17,0.0
2768,jayariel,AWR,PVE-L,2020-02-17,0.452
2770,emissary,AWR,PVE-L,2020-02-17,0.0
2771,greywolf,AWR,PVE-L,2020-02-17,0.284
2778,mucephei,AWR,PVE-L,2020-02-17,0.0
2780,madwren,AWR,PVE-L,2020-02-17,1.0
2781,zariath,AWR,PVE-L,2020-02-17,1.0
2782,first,AWR,PVE-L,2020-02-17,1.0
2783,nickolas,AWR,PVE-L,2020-02-17,0.992
2784,magicninja1,AWR,PVE-L,2020-02-17,1.0
2785,yaanchy,AWR,PVE-L,2020-02-17,1.0
2786,nyarlathotep,AWR,PVE-L,2020-02-17,1.0
2787,amoxjs,AWR,PVE-L,2020-02-17,1.0
2788,gideon,AWR,PVE-L,2020-02-17,1.0
2789,d3r3lict,AWR,PVE-L,2020-02-17,0.9
2790,houdin,AWR,PVE-L,2020-02-17,1.0
2791,ggbond,AWR,PVE-L,2020-02-17,1.0
2792,larz70,AWR,PVE-L,2020-02-17,0.96
2793,operasm,AWR,PVE-L,2020-02-17,1.0
2794,lost4g,AWR,PVE-L,2020-02-17,0.98
2795,marsdeon,AWR,PVE-L,2020-02-17,0.992
2796,zw2007,AWR,PVE-L,2020-02-17,1.0
2797,oikeus,AWR,PVE-L,2020-02-17,1.0
2798,summonghost,AWR,PVE-L,2020-02-17,1.0
2799,matthew,AWR,PVE-L,2020-02-17,0.984
2800,omi77,AM,PVE-L,2020-02-10,0.9201
2801,twister,AM,PVE-L,2020-02-10,0.8562
2802,doktorjadran,AM,PVE-L,2020-02-10,0.9148
2803,valdahsor,AM,PVE-L,2020-02-10,0.853
2804,oibaf2000,AM,PVE-L,2020-02-10,0.9116
2805,fartingsnail,AM,PVE-L,2020-02-10,1.0
2806,shrek,AM,PVE-L,2020-02-10,0.9979
2807,tāotiè,AM,PVE-L,2020-02-10,0.9862
2808,alfredseet,AM,PVE-L,2020-02-10,0.9989
2809,magegaga,AM,PVE-L,2020-02-10,0.9979
2810,arklight,AM,PVE-L,2020-02-10,0.8924
2811,zohair,AM,PVE-L,2020-02-10,0.9318
2812,brookie,AM,PVE-L,2020-02-10,0.8115
2813,analconda,AM,PVE-L,2020-02-10,0.9957
2814,themorbo,AM,PVE-L,2020-02-10,0.9627
2815,lucian,AM,PVE-L,2020-02-10,0.9957
2816,yogsoth,AM,PVE-L,2020-02-10,1.0
2817,tinyau,AM,PVE-L,2020-02-10,0.9968
2818,mooninja,AM,PVE-L,2020-02-10,0.7998
2819,powernic,AM,PVE-L,2020-02-10,0.9542
2820,matthew,AM,PVE-L,2020-02-10,1.0
2821,abyssian,AM,PVE-L,2020-02-10,0.7796
2822,mister20,AM,PVE-L,2020-02-10,0.9936
2823,arrowny,AM,PVE-L,2020-02-10,0.9148
2824,muirthemne,AM,PVE-L,2020-02-10,0.8147
2825,morlock,AM,PVE-L,2020-02-10,0.7806
2826,morgoth,AM,PVE-L,2020-02-10,0.8573
2827,europachaos,AM,PVE-L,2020-02-10,0.9968
2828,chronomor,AM,PVE-L,2020-02-10,0.8924
2829,jimmysnuka,AM,PVE-L,2020-02-10,0.8158
2830,pinkyellow1203,AM,PVE-L,2020-02-10,0.6166
2831,zergkawaii,AM,PVE-L,2020-02-10,0.6645
2832,pinkmafia,AM,PVE-L,2020-02-10,0.6368
2833,ralpha,AM,PVE-L,2020-02-10,0.3568
2834,paleale,AM,PVE-L,2020-02-10,0.9137
2835,xombiemike,AM,PVE-L,2020-02-10,0.8498
2836,6demonbag,AM,PVE-L,2020-02-10,0.9787
2837,rayfinkle,AM,PVE-L,2020-02-10,0.7327
2838,mistercawck,AM,PVE-L,2020-02-10,0.7593
2839,guest,AM,PVE-L,2020-02-10,0.8424
2840,jeffrey27,AM,PVE-L,2020-02-10,0.9585
2841,kelsigrammar,AM,PVE-L,2020-02-10,0.1629
2842,multani,AM,PVE-L,2020-02-10,0.0
2843,niigin,AM,PVE-L,2020-02-10,0.6645
2844,decadentia,AM,PVE-L,2020-02-10,0.2758
2845,telanthar,AM,PVE-L,2020-02-10,0.3504
2846,xannaya,AM,PVE-L,2020-02-10,0.6273
2847,hueytw,AM,PVE-L,2020-02-10,0.2194
2848,bihotz,AM,PVE-L,2020-02-10,0.4973
2849,huanchoo,AM,PVE-L,2020-02-10,0.0
2850,schmara,AM,PVE-L,2020-02-10,0.4995
2851,khaalis,AM,PVE-L,2020-02-10,0.6794
2852,cerberus,AM,PVE-L,2020-02-10,0.4207
2853,quiddajj,AM,PVE-L,2020-02-10,0.2801
2854,timothy,AM,PVE-L,2020-02-10,0.6624
2855,summonghost,AM,PVE-L,2020-02-10,0.8179
2856,skeletor,AM,PVE-L,2020-02-10,0.4569
2857,donthateme,AM,PVE-L,2020-02-10,0.3706
2858,patricio,AM,PVE-L,2020-02-10,0.0
2859,shteev,AM,PVE-L,2020-02-10,0.7157
2860,caddam,AM,PVE-L,2020-02-10,0.5261
2861,hyena17,AM,PVE-L,2020-02-10,0.4973
2862,mitchl,AM,PVE-L,2020-02-10,0.295
2863,brickeater,AM,PVE-L,2020-02-10,0.2897
2864,hillz99,AM,PVE-L,2020-02-10,0.278
2865,burrito,AM,PVE-L,2020-02-10,0.1991
2866,grumpygideon,AM,PVE-L,2020-02-10,0.1672
2867,fanciest,AM,PVE-L,2020-02-10,0.1448
2868,vizzerdrix,AM,PVE-L,2020-02-10,0.1299
2869,sparky,AM,PVE-L,2020-02-10,0.0831
2870,raunen,AM,PVE-L,2020-02-10,0.066
2871,aztaren,AM,PVE-L,2020-02-10,0.0522
2872,jvier0,AM,PVE-L,2020-02-10,0.0351
2873,gorelash,AM,PVE-L,2020-02-10,0.0085
2874,jrp1787,AM,PVE-L,2020-02-10,0.0
2875,theillaster,AM,PVE-L,2020-02-10,0.0
2876,dsfargeg,AM,PVE-L,2020-02-10,0.0
2877,biggestbunny,AM,PVE-L,2020-02-10,0.0
2878,bridgerbill,AM,PVE-L,2020-02-10,0.0
2879,darkratoss,AM,PVE-L,2020-02-10,0.0
2880,skills,AM,PVE-L,2020-02-10,0.0288
2881,lumiere,AM,PVE-L,2020-02-10,0.3099
2882,rylenor,AM,PVE-L,2020-02-10,0.0
2883,redwizzard4,AM,PVE-L,2020-02-10,0.0
2884,mithras042,AM,PVE-L,2020-02-10,0.0394
2885,taidachan,AM,PVE-L,2020-02-10,0.5793
2886,quiksilverhg,AM,PVE-L,2020-02-10,0.2524
2887,faiith,AM,PVE-L,2020-02-10,0.0
2888,explode1,AM,PVE-L,2020-02-10,0.0
2890,jainus,AM,PVE-L,2020-02-10,0.115
2891,apledirt,AM,PVE-L,2020-02-10,0.0
2893,gingerfever,AM,PVE-L,2020-02-10,0.0
2894,psylun,AM,PVE-L,2020-02-10,0.0501
2900,serenity,AM,PVE-L,2020-02-10,0.59
2902,thabombs,AM,PVE-L,2020-02-10,0.0586
2903,cmikaitis,AM,PVE-L,2020-02-10,0.2939
2904,rooster,AM,PVE-L,2020-02-10,0.0
2905,hburger,AM,PVE-L,2020-02-10,0.0
2906,mongkokkid,AM,PVE-L,2020-02-10,0.2577
2907,gofreo,AM,PVE-L,2020-02-10,0.0
2908,jayariel,AM,PVE-L,2020-02-10,0.0394
2910,emissary,AM,PVE-L,2020-02-10,0.0
2911,greywolf,AM,PVE-L,2020-02-10,0.0501
2918,mucephei,AM,PVE-L,2020-02-10,0.0
2920,madwren,AM,PVE-L,2020-02-10,1.0
2921,zariath,AM,PVE-L,2020-02-10,0.8104
2922,first,AM,PVE-L,2020-02-10,0.9968
2923,nickolas,AM,PVE-L,2020-02-10,0.9755
2924,magicninja1,AM,PVE-L,2020-02-10,0.9936
2925,yaanchy,AM,PVE-L,2020-02-10,0.9393
2926,nyarlathotep,AM,PVE-L,2020-02-10,1.0
2927,amoxjs,AM,PVE-L,2020-02-10,0.9968
2928,demonious,AM,PVE-L,2020-02-10,0.9947
2929,gideon,AM,PVE-L,2020-02-10,0.9989
2930,d3r3lict,AM,PVE-L,2020-02-10,1.0
2931,masaana,AM,PVE-L,2020-02-10,0.9819
2932,houdin,AM,PVE-L,2020-02-10,0.7327
2933,ggbond,AM,PVE-L,2020-02-10,0.9159
2934,larz70,AM,PVE-L,2020-02-10,1.0
2935,operasm,AM,PVE-L,2020-02-10,0.9968
2936,lost4g,AM,PVE-L,2020-02-10,0.9894
2937,edhmage,AM,PVE-L,2020-02-10,0.934
2938,marsdeon,AM,PVE-L,2020-02-10,1.0
2939,zw2007,AM,PVE-L,2020-02-10,1.0
2940,omi77,RAW,PVP-S,2020-02-02,0.9917
2941,twister,RAW,PVP-S,2020-02-02,0.9292
2942,doktorjadran,RAW,PVP-S,2020-02-02,0.8667
2943,valdahsor,RAW,PVP-S,2020-02-02,0.75
2944,oibaf2000,RAW,PVP-S,2020-02-02,0.8917
2945,fartingsnail,RAW,PVP-S,2020-02-02,0.9917
2946,shrek,RAW,PVP-S,2020-02-02,0.9167
2947,tāotiè,RAW,PVP-S,2020-02-02,0.9792
2948,alfredseet,RAW,PVP-S,2020-02-02,0.9083
2949,magegaga,RAW,PVP-S,2020-02-02,0.875
2950,arklight,RAW,PVP-S,2020-02-02,0.7917
2951,zohair,RAW,PVP-S,2020-02-02,0.9375
2952,brookie,RAW,PVP-S,2020-02-02,0.9167
2953,guest,RAW,PVP-S,2020-02-02,0.9375
2954,mister20,RAW,PVP-S,2020-02-02,0.9042
2955,lucian,RAW,PVP-S,2020-02-02,0.9083
2956,yogsoth,RAW,PVP-S,2020-02-02,1.0
2957,tinyau,RAW,PVP-S,2020-02-02,0.975
2958,mooninja,RAW,PVP-S,2020-02-02,0.825
2959,marsdeon,RAW,PVP-S,2020-02-02,0.775
2960,mjuhlz,RAW,PVP-S,2020-02-02,0.1708
2961,abyssian,RAW,PVP-S,2020-02-02,0.8958
2962,powernic,RAW,PVP-S,2020-02-02,1.0
2963,arrowny,RAW,PVP-S,2020-02-02,0.9083
2964,muirthemne,RAW,PVP-S,2020-02-02,0.9083
2965,morlock,RAW,PVP-S,2020-02-02,0.7667
2966,morgoth,RAW,PVP-S,2020-02-02,0.7625
2967,europachaos,RAW,PVP-S,2020-02-02,0.8833
2968,chronomor,RAW,PVP-S,2020-02-02,0.7375
2969,jimmysnuka,RAW,PVP-S,2020-02-02,0.9
2970,pinkyellow1203,RAW,PVP-S,2020-02-02,0.825
2971,zergkawaii,RAW,PVP-S,2020-02-02,0.6792
2972,pinkmafia,RAW,PVP-S,2020-02-02,0.7208
2973,ralpha,RAW,PVP-S,2020-02-02,0.625
2974,paleale,RAW,PVP-S,2020-02-02,0.7333
2975,xombiemike,RAW,PVP-S,2020-02-02,0.9875
2976,telanthar,RAW,PVP-S,2020-02-02,0.625
2977,rayfinkle,RAW,PVP-S,2020-02-02,0.6458
2978,mistercawck,RAW,PVP-S,2020-02-02,0.6958
2979,analconda,RAW,PVP-S,2020-02-02,0.6208
2980,jeffrey27,RAW,PVP-S,2020-02-02,0.4667
2981,kelsigrammar,RAW,PVP-S,2020-02-02,0.2917
2982,multani,RAW,PVP-S,2020-02-02,0.0
2983,niigin,RAW,PVP-S,2020-02-02,0.4083
2984,decadentia,RAW,PVP-S,2020-02-02,0.5417
2985,zw2007,RAW,PVP-S,2020-02-02,0.625
2986,xannaya,RAW,PVP-S,2020-02-02,0.4375
2987,hueytw,RAW,PVP-S,2020-02-02,0.5417
2988,bihotz,RAW,PVP-S,2020-02-02,0.3958
2989,huanchoo,RAW,PVP-S,2020-02-02,0.5292
2990,schmara,RAW,PVP-S,2020-02-02,0.1917
2991,khaalis,RAW,PVP-S,2020-02-02,0.6875
2992,cerberus,RAW,PVP-S,2020-02-02,0.5458
2993,quiddajj,RAW,PVP-S,2020-02-02,0.4958
2994,timothy,RAW,PVP-S,2020-02-02,0.5375
2996,skeletor,RAW,PVP-S,2020-02-02,0.6208
2997,donthateme,RAW,PVP-S,2020-02-02,0.3708
2998,patricio,RAW,PVP-S,2020-02-02,0.0875
3002,shteev,RAW,PVP-S,2020-02-02,0.6667
3003,jvier0,RAW,PVP-S,2020-02-02,0.5667
3004,hillz99,RAW,PVP-S,2020-02-02,0.4667
3005,burrito,RAW,PVP-S,2020-02-02,0.4208
3006,caddam,RAW,PVP-S,2020-02-02,0.3875
3007,brickeater,RAW,PVP-S,2020-02-02,0.3458
3008,fanciest,RAW,PVP-S,2020-02-02,0.3333
3009,grumpygideon,RAW,PVP-S,2020-02-02,0.2292
3010,hyena17,RAW,PVP-S,2020-02-02,0.125
3011,vizzerdrix,RAW,PVP-S,2020-02-02,0.1125
3012,sparky,RAW,PVP-S,2020-02-02,0.0625
3013,gorelash,RAW,PVP-S,2020-02-02,0.0333
3014,raunen,RAW,PVP-S,2020-02-02,0.0
3015,aztaren,RAW,PVP-S,2020-02-02,0.0
3016,jrp1787,RAW,PVP-S,2020-02-02,0.0
3017,theillaster,RAW,PVP-S,2020-02-02,0.0
3018,dsfargeg,RAW,PVP-S,2020-02-02,0.0
3019,biggestbunny,RAW,PVP-S,2020-02-02,0.0
3020,skills,RAW,PVP-S,2020-02-02,0.0
3021,lumiere,RAW,PVP-S,2020-02-02,0.0
3022,rylenor,RAW,PVP-S,2020-02-02,0.0
3023,redwizzard4,RAW,PVP-S,2020-02-02,0.0
3024,mithras042,RAW,PVP-S,2020-02-02,0.1042
3025,taidachan,RAW,PVP-S,2020-02-02,0.0833
3026,quiksilverhg,RAW,PVP-S,2020-02-02,0.2417
3027,faiith,RAW,PVP-S,2020-02-02,0.0
3028,explode1,RAW,PVP-S,2020-02-02,0.0
3030,jainus,RAW,PVP-S,2020-02-02,0.0
3031,apledirt,RAW,PVP-S,2020-02-02,0.0
3033,gingerfever,RAW,PVP-S,2020-02-02,0.0
3034,psylun,RAW,PVP-S,2020-02-02,0.0
3040,serenity,RAW,PVP-S,2020-02-02,0.7083
3042,thabombs,RAW,PVP-S,2020-02-02,0.0
3043,cmikaitis,RAW,PVP-S,2020-02-02,0.075
3044,rooster,RAW,PVP-S,2020-02-02,0.0
3045,hburger,RAW,PVP-S,2020-02-02,0.0
3046,mongkokkid,RAW,PVP-S,2020-02-02,0.0
3047,gofreo,RAW,PVP-S,2020-02-02,0.0
3048,jayariel,RAW,PVP-S,2020-02-02,0.0
3049,quiddajj,RAW,PVP-S,2020-02-02,0.0
3051,greywolf,RAW,PVP-S,2020-02-02,0.0417
3058,mucephei,RAW,PVP-S,2020-02-02,0.0
3060,madwren,RAW,PVP-S,2020-02-02,1.0
3061,zariath,RAW,PVP-S,2020-02-02,0.9917
3062,first,RAW,PVP-S,2020-02-02,1.0
3063,nickolas,RAW,PVP-S,2020-02-02,1.0
3064,magicninja1,RAW,PVP-S,2020-02-02,1.0
3065,yaanchy,RAW,PVP-S,2020-02-02,0.9583
3066,nyarlathotep,RAW,PVP-S,2020-02-02,0.9042
3067,amoxjs,RAW,PVP-S,2020-02-02,1.0
3068,demonious,RAW,PVP-S,2020-02-02,0.8917
3069,gideon,RAW,PVP-S,2020-02-02,0.9167
3070,d3r3lict,RAW,PVP-S,2020-02-02,0.9917
3071,masaana,RAW,PVP-S,2020-02-02,0.9083
3072,houdin,RAW,PVP-S,2020-02-02,0.9208
3073,themorbo,RAW,PVP-S,2020-02-02,0.7917
3074,ggbond,RAW,PVP-S,2020-02-02,0.975
3075,larz70,RAW,PVP-S,2020-02-02,1.0
3076,operasm,RAW,PVP-S,2020-02-02,1.0
3077,lost4g,RAW,PVP-S,2020-02-02,1.0
3078,matthew,RAW,PVP-S,2020-02-02,0.9583
3079,edhmage,RAW,PVP-S,2020-02-02,0.9458
3080,omi77,HOD,PVP-L,2020-01-27,0.8608
3081,twister,HOD,PVP-L,2020-01-27,0.9487
3082,doktorjadran,HOD,PVP-L,2020-01-27,0.8205
3083,valdahsor,HOD,PVP-L,2020-01-27,0.8974
3084,oibaf2000,HOD,PVP-L,2020-01-27,0.8278
3085,fartingsnail,HOD,PVP-L,2020-01-27,0.9487
3086,europachaos,HOD,PVP-L,2020-01-27,0.9158
3087,tāotiè,HOD,PVP-L,2020-01-27,0.9597
3088,alfredseet,HOD,PVP-L,2020-01-27,0.8535
3089,magegaga,HOD,PVP-L,2020-01-27,0.9084
3090,arklight,HOD,PVP-L,2020-01-27,0.9304
3091,zohair,HOD,PVP-L,2020-01-27,0.8645
3092,lost4g,HOD,PVP-L,2020-01-27,0.9377
3093,guest,HOD,PVP-L,2020-01-27,0.9634
3094,edhmage,HOD,PVP-L,2020-01-27,0.9487
3095,lucian,HOD,PVP-L,2020-01-27,0.9414
3096,yogsoth,HOD,PVP-L,2020-01-27,0.9927
3097,tinyau,HOD,PVP-L,2020-01-27,0.9084
3098,analconda,HOD,PVP-L,2020-01-27,0.9927
3099,powernic,HOD,PVP-L,2020-01-27,1.0
3100,mjuhlz,HOD,PVP-L,2020-01-27,0.7179
3101,abyssian,HOD,PVP-L,2020-01-27,0.7619
3102,marsdeon,HOD,PVP-L,2020-01-27,0.9744
3103,mooninja,HOD,PVP-L,2020-01-27,0.9158
3104,brookie,HOD,PVP-L,2020-01-27,0.6996
3105,morlock,HOD,PVP-L,2020-01-27,0.8938
3106,morgoth,HOD,PVP-L,2020-01-27,0.9304
3107,mister20,HOD,PVP-L,2020-01-27,0.8974
3108,matthew,HOD,PVP-L,2020-01-27,0.8938
3109,jimmysnuka,HOD,PVP-L,2020-01-27,0.9194
3110,pinkyellow1203,HOD,PVP-L,2020-01-27,0.7399
3111,zergkawaii,HOD,PVP-L,2020-01-27,0.5678
3112,hueytw,HOD,PVP-L,2020-01-27,0.5348
3113,ralpha,HOD,PVP-L,2020-01-27,0.4982
3114,paleale,HOD,PVP-L,2020-01-27,0.7619
3115,xombiemike,HOD,PVP-L,2020-01-27,0.8791
3116,telanthar,HOD,PVP-L,2020-01-27,0.6044
3117,rayfinkle,HOD,PVP-L,2020-01-27,0.8388
